COMBUSTIBLE,CLASE,SERVICIO,DEPARTAMENTO,AÑO_REGISTRO,PESO,EJES,TOTAL_BATERIAS,DURABILIDAD_BATERIA,AÑO_REEMPLAZO,CAMBIOS_A_2050
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,7,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,1,0,3,2022,2075.0,2.0,1,7,2029,4
0,1,0,3,2022,1845.0,2.0,1,7,2029,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,1,2021,2610.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2610.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,7,2021,2610.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,1,2021,2615.0,2.0,1,7,2028,4
0,0,0,7,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,7,2021,2610.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,1,0,2,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2021,1365.0,2.0,1,7,2028,4
0,0,0,3,2021,2700.0,2.0,1,7,2028,4
0,0,0,3,2021,2280.0,2.0,1,7,2028,4
0,0,0,3,2021,2280.0,2.0,1,7,2028,4
0,0,0,3,2021,2280.0,2.0,1,7,2028,4
0,0,0,2,2021,2280.0,2.0,1,7,2028,4
0,0,0,3,2021,2700.0,2.0,1,7,2028,4
0,0,0,2,2021,2450.0,2.0,1,7,2028,4
0,0,0,1,2021,1680.0,2.0,1,7,2028,4
0,0,0,4,2021,1680.0,2.0,1,7,2028,4
0,0,0,9,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2022,1680.0,2.0,1,7,2029,4
0,0,0,1,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,13,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2019,,,1,7,2026,4
0,0,0,3,2021,2700.0,2.0,1,7,2028,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,15,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,15,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,2290.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,1,0,17,2020,2136.0,2.0,1,7,2027,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,5,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,1,2021,1850.0,2.0,1,7,2028,4
0,1,0,7,2021,1365.0,2.0,1,7,2028,4
0,1,0,2,2021,1365.0,2.0,1,7,2028,4
0,1,0,7,2021,1365.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,1,0,24,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,1,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,17,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,1690.0,2.0,1,7,2028,4
0,0,0,14,2021,1690.0,2.0,1,7,2028,4
0,0,0,3,2021,1690.0,2.0,1,7,2028,4
0,0,0,3,2021,1690.0,2.0,1,7,2028,4
0,0,0,5,2021,1690.0,2.0,1,7,2028,4
0,0,0,1,2021,1690.0,2.0,1,7,2028,4
0,0,0,1,2022,1690.0,2.0,1,7,2029,4
0,0,0,12,2021,1690.0,2.0,1,7,2028,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,0,0,1,2021,3130.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,1,0,5,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,6,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,1,0,2,2021,1790.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,15,2021,1850.0,2.0,1,7,2028,4
0,1,0,2,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,1690.0,2.0,1,7,2028,4
0,0,0,1,2022,1690.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,0,0,3,2022,2030.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,13,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,0,0,4,2021,1930.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,2,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,0,0,12,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,2290.0,2.0,1,7,2028,4
0,0,0,4,2021,3230.0,2.0,1,7,2028,4
0,0,0,3,2021,3040.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,17,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3040.0,2.0,1,7,2028,4
0,0,0,16,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,10,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,12,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,1,0,3,2021,1760.0,2.0,1,7,2028,4
0,1,0,3,2021,1760.0,2.0,1,7,2028,4
0,1,0,3,2021,1760.0,2.0,1,7,2028,4
0,1,0,3,2021,1760.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,1,0,15,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,7,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,1,0,1,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,17,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,1,0,1,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,17,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,12,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,1,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,2,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,2,2021,3230.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,3040.0,2.0,1,7,2028,4
0,0,0,3,2021,2700.0,2.0,1,7,2028,4
0,0,0,7,2021,3010.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,1,0,3,2022,1845.0,2.0,1,7,2029,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,0,0,9,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,7,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2021,2790.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2600.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,17,2021,1825.0,2.0,1,7,2028,4
0,1,0,22,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,7,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,0,0,9,2021,2146.0,2.0,1,7,2028,4
0,0,0,12,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,12,2021,1680.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,1,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,1,2021,2146.0,2.0,1,7,2028,4
0,0,0,4,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,17,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,1,0,2,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,17,2021,2146.0,2.0,1,7,2028,4
0,0,0,7,2022,1680.0,2.0,1,7,2029,4
0,0,0,17,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,1,0,8,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,1,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2020,2145.0,2.0,1,7,2027,4
0,0,0,9,2021,1710.0,2.0,1,7,2028,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,2,2022,1850.0,2.0,1,7,2029,4
0,0,0,6,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2020,0.0,2.0,1,7,2027,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,2,2020,2145.0,2.0,1,7,2027,4
0,0,0,10,2021,1930.0,2.0,1,7,2028,4
0,0,0,5,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,1,0,0,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,0,0,2,2022,1850.0,2.0,1,7,2029,4
0,0,0,4,2022,1850.0,2.0,1,7,2029,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,4,2022,1850.0,2.0,1,7,2029,4
0,0,0,7,2022,1850.0,2.0,1,7,2029,4
0,0,0,2,2022,1850.0,2.0,1,7,2029,4
0,1,0,3,2022,1795.0,2.0,1,7,2029,4
0,1,0,3,2022,1825.0,2.0,1,7,2029,4
0,1,0,2,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,24,2022,1825.0,2.0,1,7,2029,4
0,0,0,2,2022,1850.0,2.0,1,7,2029,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2021,1365.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,14,2021,1850.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,12,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,1,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,7,2021,1825.0,2.0,1,7,2028,4
0,1,0,22,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,7,2021,1825.0,2.0,1,7,2028,4
0,1,0,1,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,9,2021,2445.0,2.0,1,7,2028,4
0,1,0,2,2020,1795.0,2.0,1,7,2027,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,1,0,2,2020,1795.0,2.0,1,7,2027,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,1,0,2,2020,1795.0,2.0,1,7,2027,4
0,1,0,2,2020,1795.0,2.0,1,7,2027,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,1850.0,2.0,1,7,2028,4
0,0,0,1,2021,3000.0,2.0,1,7,2028,4
0,1,0,1,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,0,0,4,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3230.0,2.0,1,7,2028,4
0,0,0,2,2021,3230.0,2.0,1,7,2028,4
0,0,0,3,2021,3230.0,2.0,1,7,2028,4
0,0,0,2,2021,3230.0,2.0,1,7,2028,4
0,0,0,2,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3050.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,0,0,2,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,17,2022,2445.0,2.0,1,7,2029,4
0,0,0,7,2021,2445.0,2.0,1,7,2028,4
0,0,0,4,2021,2445.0,2.0,1,7,2028,4
0,0,0,2,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
